asset_id,attribute_count,attribute_count_rarity_score,DNA_attribute,DNA_rarity_score,Eye_Color_attribute,Eye_Color_rarity_score,Clothing_attribute,Clothing_rarity_score,Jewelry_attribute,Jewelry_rarity_score,Type_attribute,Type_rarity_score,Hair_attribute,Hair_rarity_score,Back_attribute,Back_rarity_score,Mouth_attribute,Mouth_rarity_score,Accessories_attribute,Accessories_rarity_score,Eyewear_attribute,Eyewear_rarity_score,Facial_Feature_attribute,Facial_Feature_rarity_score,Helmet_attribute,Helmet_rarity_score,overall_rarity_score
117,4,0.0,Robot,0.0,,-0.0,CAMO BBL Vest,0.0,GLD G-Link,0.0,,-0.0,PNK MoHWK,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
118,6,0.0,Human,0.0,PNK,0.0,PNK Fur Coat,0.0,S-HIRE CBLE,0.0,,-0.0,BLCK Spike,0.0,,-0.0,,-0.0,,-0.0,,-0.0,WARNING TAT,0.0,,-0.0,0.0
119,5,0.0,Demon,0.0,,-0.0,CLNX FRSH Shirt,0.0,,-0.0,,-0.0,BLU MoHWK,0.0,,-0.0,Bubblegum,0.0,,-0.0,Cyber Bindi,0.0,,-0.0,,-0.0,0.0
120,5,0.0,Demon,0.0,,-0.0,CLNX HOODIE,0.0,GLD Iced Cuban,0.0,,-0.0,YU-BRED,0.0,,-0.0,Pilot Mask,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
121,7,0.0,Human,0.0,GRN Breezy,0.0,JELLYFISH BLW UP JCKT,0.0,,-0.0,MURAKAMI DRIP,0.0,BLU DRDZ,0.0,,-0.0,Gas Mask,0.0,,-0.0,,-0.0,Band-Aid,0.0,,-0.0,0.0
122,4,0.0,Angel,0.0,,-0.0,CLNX FRSH Shirt,0.0,SLVR G-Link,0.0,,-0.0,WHT BWLCUT,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
123,5,0.0,Demon,0.0,,-0.0,Space PFA JCKT,0.0,,-0.0,,-0.0,BLND Hairclip,0.0,,-0.0,ICED GRILLS,0.0,Neo Earrings,0.0,,-0.0,,-0.0,,-0.0,0.0
124,7,0.0,Human,0.0,GRN Breezy,0.0,HVY MTL HOODIE,0.0,,-0.0,MURAKAMI DRIP,0.0,YLLW Spiked,0.0,,-0.0,Tan Tan Bo,0.0,,-0.0,,-0.0,STARVSN TAT,0.0,,-0.0,0.0
125,4,0.0,Robot,0.0,,-0.0,BLU ORNG BNDN Shirt,0.0,,-0.0,,-0.0,RD Stylish,0.0,,-0.0,,-0.0,Gold Round Earrings,0.0,,-0.0,,-0.0,,-0.0,0.0
126,6,0.0,Robot,0.0,,-0.0,Space PFA JCKT,0.0,SLVR Two Piece,0.0,,-0.0,GRN Head Scarf,0.0,,-0.0,ROBO,0.0,,-0.0,Drip Scouter,0.0,,-0.0,,-0.0,0.0
127,5,0.0,Human,0.0,CLSD PNK,0.0,RD BBL Vest,0.0,,-0.0,,-0.0,Rice Hat,0.0,,-0.0,,-0.0,,-0.0,,-0.0,TRi War TAT,0.0,,-0.0,0.0
128,5,0.0,Human,0.0,YLLW,0.0,CLNX Tee,0.0,KAWAII CHRM,0.0,,-0.0,BLU Curtains,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
129,6,0.0,Human,0.0,GRN,0.0,PNK ORNG Fur Coat,0.0,,-0.0,,-0.0,META LEOPARD TECH Cap,0.0,,-0.0,Goatee,0.0,,-0.0,,-0.0,Angry TAT,0.0,,-0.0,0.0
130,7,0.0,Human,0.0,BLU,0.0,JS Tee,0.0,PURP Two Piece,0.0,,-0.0,RTFKT TECH Cap,0.0,,-0.0,SMILE,0.0,,-0.0,,-0.0,Scratch Scarz,0.0,,-0.0,0.0
131,4,0.0,Robot,0.0,,-0.0,V2 WHT SKL GRL,0.0,Bladez CHKR,0.0,,-0.0,BLCK Ponytailz,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
132,5,0.0,Human,0.0,PNK-BLU,0.0,BLCK VARSITY JCKT,0.0,,-0.0,,-0.0,GRN Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,SAD TAT,0.0,,-0.0,0.0
133,5,0.0,Robot,0.0,HALF-OPEN,0.0,FLOOR Tee,0.0,,-0.0,MURAKAMI DRIP,0.0,BLU Shape Up,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
134,7,0.0,Human,0.0,PURP,0.0,GRDNT PFA JCKT,0.0,GLD CBLE,0.0,,-0.0,BLCK Hairclip,0.0,,-0.0,Angry,0.0,,-0.0,BILLIONAIRE,0.0,,-0.0,,-0.0,0.0
135,7,0.0,Human,0.0,BLU-PURP,0.0,BLU BLW UP JCKT,0.0,,-0.0,STONED,0.0,BLU DRDZ,0.0,,-0.0,Angry,0.0,,-0.0,Drip Scouter,0.0,,-0.0,,-0.0,0.0
136,6,0.0,Robot,0.0,,-0.0,SD Tee,0.0,RNBW G-Link,0.0,MK1,0.0,Rice Hat,0.0,,-0.0,,-0.0,Gold Round Earrings,0.0,,-0.0,,-0.0,,-0.0,0.0
137,4,0.0,Robot,0.0,,-0.0,PNK BBL Vest,0.0,,-0.0,,-0.0,PURP Shape Up,0.0,,-0.0,Bamboo,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
138,7,0.0,Human,0.0,GRN,0.0,SPACE TRIP Tee,0.0,,-0.0,,-0.0,BLCK Quiff,0.0,,-0.0,SMILE,0.0,,-0.0,SPiKED BILLIONAIRE,0.0,PROMO TAT,0.0,,-0.0,0.0
139,8,0.0,Human,0.0,SPINNING,0.0,STRIPE Tee,0.0,,-0.0,MURAKAMI DRIP,0.0,WHT Quiff,0.0,,-0.0,Gas Mask,0.0,GLD Round,0.0,Eye Patch,0.0,,-0.0,,-0.0,0.0
140,3,0.0,Robot,0.0,,-0.0,SD Tee,0.0,,-0.0,,-0.0,BLU Curtains,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
141,5,0.0,Robot,0.0,HALF-OPEN,0.0,RD BBL Vest,0.0,,-0.0,MURAKAMI DRIP,0.0,RD Hairclip,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
142,7,0.0,Human,0.0,GRN Breezy,0.0,Space PFA JCKT,0.0,,-0.0,MURAKAMI DRIP,0.0,BLCK Stylish,0.0,,-0.0,Angry,0.0,,-0.0,,-0.0,CLNX TAT,0.0,,-0.0,0.0
143,4,0.0,Human,0.0,BLU-PURP,0.0,CLNX Tee,0.0,,-0.0,,-0.0,GHOST PIRATE,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
144,5,0.0,Angel,0.0,,-0.0,GRN Fur Coat,0.0,,-0.0,,-0.0,Dip-Dye Part Hat,0.0,,-0.0,SMILE,0.0,,-0.0,BILLIONAIRE,0.0,,-0.0,,-0.0,0.0
145,6,0.0,Human,0.0,PNK,0.0,BLCK VARSITY JCKT,0.0,RNBW CBLE,0.0,,-0.0,BLCK Unkept,0.0,,-0.0,SFTY Mask,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
146,7,0.0,Human,0.0,BRWN,0.0,FRSH Shirt,0.0,S-HIRE CBLE,0.0,,-0.0,BLCK BWLCUT,0.0,Energy Wings,0.0,Lollipop,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
147,6,0.0,Angel,0.0,,-0.0,SPACE TRIP Tee,0.0,DRIP CHRM,0.0,Divine,0.0,WHT Quiff,0.0,,-0.0,,-0.0,,-0.0,RD LAZER,0.0,,-0.0,,-0.0,0.0
148,7,0.0,Human,0.0,RD CRYSTL,0.0,V3 WHT SKL GRL,0.0,,-0.0,,-0.0,WHT Curtains,0.0,,-0.0,SMILE,0.0,RTFKT Earrings,0.0,BILLIONAIRE,0.0,,-0.0,,-0.0,0.0
149,5,0.0,Human,0.0,PURP,0.0,CAMO PFA JCKT,0.0,PURP Two Piece,0.0,,-0.0,GRN Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
150,4,0.0,Human,0.0,PURP,0.0,GRN HAWAIIAN Shirt,0.0,,-0.0,,-0.0,RD DRDZ,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
151,4,0.0,Robot,0.0,,-0.0,Space PFA JCKT,0.0,,-0.0,,-0.0,BLCK Unkept,0.0,,-0.0,,-0.0,,-0.0,Cyber Eyes,0.0,,-0.0,,-0.0,0.0
152,6,0.0,Human,0.0,PNK,0.0,RD VARSITY JCKT,0.0,,-0.0,,-0.0,WHT Otaku,0.0,,-0.0,WZRD,0.0,,-0.0,,-0.0,BIRTHMRK,0.0,,-0.0,0.0
153,6,0.0,Human,0.0,PNK-BLU,0.0,CLNX Tee,0.0,G-PDLCK,0.0,,-0.0,PURP Shape Up,0.0,,-0.0,,-0.0,,-0.0,,-0.0,Sword VSN  TAT,0.0,,-0.0,0.0
154,5,0.0,Human,0.0,CLSD BLU,0.0,BLU PURP BNDN Shirt,0.0,DRIP CHRM,0.0,,-0.0,GRN Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
155,4,0.0,Demon,0.0,,-0.0,V1 WHT SKL GRL,0.0,,-0.0,ICE,0.0,GOAT HRNS,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
156,5,0.0,Human,0.0,CLSD PNK,0.0,CAMO BBL Vest,0.0,,-0.0,,-0.0,BLND Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,META TAT,0.0,,-0.0,0.0
157,5,0.0,Robot,0.0,,-0.0,BLCK-BLK Waistcoat,0.0,,-0.0,,-0.0,WHT Quiff,0.0,,-0.0,Lollipop,0.0,,-0.0,DRIP VISION,0.0,,-0.0,,-0.0,0.0
158,4,0.0,Angel,0.0,,-0.0,GRN Fur Coat,0.0,,-0.0,,-0.0,WHT Ponytail,0.0,,-0.0,,-0.0,,-0.0,Aviator,0.0,,-0.0,,-0.0,0.0
159,7,0.0,Robot,0.0,,-0.0,BLCK TCTL Vest,0.0,VVS PANDA,0.0,MURAKAMI DRIP,0.0,BLCK BWLCUT,0.0,,-0.0,Jagged RNBW,0.0,,-0.0,BILLIONAIRE,0.0,,-0.0,,-0.0,0.0
160,4,0.0,Human,0.0,BRWN,0.0,SPACE TRIP Tee,0.0,,-0.0,,-0.0,ORNG Bandana TECH Cap,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
161,3,0.0,Robot,0.0,,-0.0,CLNX HOODIE,0.0,,-0.0,,-0.0,BRWN Shaggy,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
162,5,0.0,Human,0.0,BLU,0.0,BLCK GM Tee,0.0,,-0.0,,-0.0,BRWN 1 Horn,0.0,,-0.0,,-0.0,,-0.0,,-0.0,TRi TAT,0.0,,-0.0,0.0
163,4,0.0,Human,0.0,BRWN,0.0,BLCK BNDN Shirt,0.0,,-0.0,,-0.0,BLCK Unkept,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
164,6,0.0,Robot,0.0,,-0.0,JS HOODIE,0.0,BLCK-GLD ZK-BEADZ,0.0,MK1,0.0,BRWN Shaggy,0.0,,-0.0,Knife,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
165,5,0.0,Human,0.0,BLU-PURP,0.0,NEON HOODIE,0.0,,-0.0,,-0.0,BRED Buns,0.0,,-0.0,SMILE,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
166,5,0.0,Robot,0.0,,-0.0,PURP CAMO PFA JCKT,0.0,PNK ZK-BEADZ,0.0,MK1,0.0,WHT Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
167,5,0.0,Robot,0.0,,-0.0,V1 WHT SKL GRL,0.0,BLCK-RD ZK-BEADZ,0.0,,-0.0,GRN DRDZ,0.0,,-0.0,SMILE,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
168,4,0.0,Robot,0.0,,-0.0,Blade Melt Tee,0.0,,-0.0,,-0.0,PNK BWLCUT,0.0,,-0.0,,-0.0,,-0.0,3D,0.0,,-0.0,,-0.0,0.0
169,6,0.0,Human,0.0,YLLW,0.0,SD Tee,0.0,S-HIRE G-Link,0.0,,-0.0,BRWN 1 Horn,0.0,,-0.0,,-0.0,,-0.0,,-0.0,SAD TAT,0.0,,-0.0,0.0
170,4,0.0,Demon,0.0,,-0.0,WAGMI Tee,0.0,,-0.0,,-0.0,YU-BLCK,0.0,,-0.0,,-0.0,,-0.0,VSN Glasses,0.0,,-0.0,,-0.0,0.0
171,5,0.0,Human,0.0,BLCK Surprised,0.0,Future Dress,0.0,,-0.0,,-0.0,PURP BRDZ,0.0,,-0.0,,-0.0,,-0.0,SPiKED BILLIONAIRE,0.0,,-0.0,,-0.0,0.0
172,5,0.0,Demon,0.0,,-0.0,SD Tee,0.0,,-0.0,ICE,0.0,WHT Turban,0.0,,-0.0,MAD,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
173,7,0.0,Human,0.0,GRN Breezy,0.0,HVY MTL HOODIE,0.0,,-0.0,MURAKAMI DRIP,0.0,BLCK BWLCUT,0.0,,-0.0,1Tooth,0.0,,-0.0,,-0.0,META TAT,0.0,,-0.0,0.0
174,5,0.0,Demon,0.0,,-0.0,PNK Utility Vest,0.0,KAWAII CHRM,0.0,,-0.0,RD Horn Headband,0.0,,-0.0,ROBO,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
175,5,0.0,Demon,0.0,,-0.0,JS Tee,0.0,RNBW CBLE,0.0,,-0.0,BLU Braid,0.0,,-0.0,Cyber Jaw,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
176,6,0.0,Human,0.0,PURP,0.0,STRIPE Tee,0.0,RBY CBLE,0.0,,-0.0,BLND Fro,0.0,,-0.0,TCTL SMILE,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
177,6,0.0,Robot,0.0,,-0.0,WHT PNK Fur Coat,0.0,SLVR CBLE,0.0,,-0.0,PNK Ponytail,0.0,,-0.0,SFTY Mask,0.0,,-0.0,Drip Scouter,0.0,,-0.0,,-0.0,0.0
178,6,0.0,Human,0.0,YLLW,0.0,JS HOODIE,0.0,,-0.0,STONED,0.0,BLCK BRDZ,0.0,,-0.0,,-0.0,,-0.0,Eye Patch,0.0,,-0.0,,-0.0,0.0
179,5,0.0,Human,0.0,BLU-PURP,0.0,RFX Tee,0.0,,-0.0,,-0.0,WHT Unkept,0.0,,-0.0,,-0.0,,-0.0,,-0.0,VSN TAT,0.0,,-0.0,0.0
180,7,0.0,Human,0.0,YLLW,0.0,GRN Fur Coat,0.0,,-0.0,,-0.0,GRN Shape Up,0.0,,-0.0,Romantico,0.0,SLVR STUD,0.0,Snow Storm,0.0,,-0.0,,-0.0,0.0
181,4,0.0,Robot,0.0,,-0.0,PNK UNDRWRLD Uniform,0.0,,-0.0,MURAKAMI DRIP,0.0,WHT Ponytail,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
182,7,0.0,Human,0.0,YLLW Breezy,0.0,BLCK BNDN Shirt,0.0,VVS PANDA,0.0,MURAKAMI DRIP,0.0,WHT Turban,0.0,,-0.0,,-0.0,,-0.0,,-0.0,369 TAT,0.0,,-0.0,0.0
183,7,0.0,Human,0.0,CLSD BLU-PURP,0.0,V3 WHT SKL GRL,0.0,RBY Two Piece,0.0,,-0.0,PNK Shape Up,0.0,,-0.0,SMILE,0.0,,-0.0,,-0.0,PROMO TAT,0.0,,-0.0,0.0
184,5,0.0,Robot,0.0,,-0.0,WHT KBA JCKT,0.0,,-0.0,MK1,0.0,BLU Curtains,0.0,,-0.0,Gas Mask,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
185,5,0.0,Demon,0.0,,-0.0,CAMO PFA JCKT,0.0,,-0.0,DRK,0.0,GRN Stylish,0.0,,-0.0,TCTL SMILE,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
186,5,0.0,Robot,0.0,,-0.0,IRI BLW UP JCKT,0.0,Hi-TECH CBLE,0.0,,-0.0,TECH Cap,0.0,,-0.0,SFTY Mask,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
187,6,0.0,Human,0.0,GRN,0.0,WHT PNK Fur Coat,0.0,G-PDLCK,0.0,,-0.0,BLCK Bandana TECH Cap,0.0,,-0.0,,-0.0,,-0.0,VSN Glasses,0.0,,-0.0,,-0.0,0.0
188,6,0.0,Human,0.0,BLU,0.0,FLOOR Tee,0.0,PNK ZK-BEADZ,0.0,,-0.0,BLCK BRDZ,0.0,,-0.0,,-0.0,,-0.0,Aviator,0.0,,-0.0,,-0.0,0.0
189,4,0.0,Angel,0.0,,-0.0,BLCK BNDN Shirt,0.0,,-0.0,,-0.0,WHT Unkept,0.0,,-0.0,,-0.0,,-0.0,Cyber Eye Patch,0.0,,-0.0,,-0.0,0.0
190,7,0.0,Robot,0.0,,-0.0,WHT Jellyfish Tee,0.0,BLCK-GLD ZK-BEADZ,0.0,MURAKAMI DRIP,0.0,BLCK BRDZ,0.0,Energy Wings,0.0,Romantico,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
191,5,0.0,Human,0.0,CLSD BRWN,0.0,CAMO PFA JCKT,0.0,,-0.0,,-0.0,BRWN 1 Horn,0.0,,-0.0,,-0.0,PTRA Earring,0.0,,-0.0,,-0.0,,-0.0,0.0
192,6,0.0,Angel,0.0,,-0.0,WHT Jellyfish Tee,0.0,,-0.0,MURAKAMI DRIP,0.0,BLU Stylish,0.0,,-0.0,SMILEY RNBW,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
193,7,0.0,Human,0.0,YLLW,0.0,THRML PFA JCKT,0.0,SG-PDLCK,0.0,STONED,0.0,GRN DRDZ,0.0,,-0.0,Alien,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
194,6,0.0,Robot,0.0,,-0.0,JS Tee,0.0,SLVR CBLE,0.0,MK-BLCK,0.0,PNK Shape Up,0.0,,-0.0,SPIDERZ,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
195,6,0.0,Human,0.0,BLCK Surprised,0.0,STRIPE Tee,0.0,IRI Blade CHKR,0.0,,-0.0,PURP Hacker,0.0,,-0.0,SMILE,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
196,5,0.0,Robot,0.0,,-0.0,FLOOR Tee,0.0,,-0.0,,-0.0,BLND Curtains,0.0,,-0.0,MAD,0.0,,-0.0,Cyber Eyes,0.0,,-0.0,,-0.0,0.0
197,5,0.0,Robot,0.0,,-0.0,PURP CAMO PFA JCKT,0.0,,-0.0,,-0.0,PNK Curtains,0.0,,-0.0,Angry,0.0,SLVR Round,0.0,,-0.0,,-0.0,,-0.0,0.0
198,4,0.0,Robot,0.0,,-0.0,RFX Tee,0.0,,-0.0,,-0.0,PNK Spiked,0.0,,-0.0,,-0.0,,-0.0,Cyber Eyes,0.0,,-0.0,,-0.0,0.0
199,7,0.0,Human,0.0,GRN,0.0,BRWN TCTL Vest,0.0,RBY CBLE,0.0,,-0.0,GRN Shape Up,0.0,,-0.0,1Tooth,0.0,,-0.0,,-0.0,VSN TAT,0.0,,-0.0,0.0
200,8,0.0,Murakami,0.0,RNBW,0.0,WAGMI Tee,0.0,GLD G-Link,0.0,MURAKAMI DRIP,0.0,RD DRDZ,0.0,,-0.0,Tan Tan Bo,0.0,PTRA Earrings,0.0,,-0.0,,-0.0,,-0.0,0.0
201,12,0.0,Human,0.0,PNK-BLU,0.0,WHT PNK Fur Coat,0.0,,-0.0,,-0.0,BLND Curtains,0.0,,-0.0,Bubblegum,0.0,,-0.0,BILLIONAIRE,0.0,,-0.0,,-0.0,0.0
202,12,0.0,Human,0.0,PNK-BLU,0.0,BLCK Utility Vest,0.0,,-0.0,,-0.0,BLCK Unkept,0.0,,-0.0,,-0.0,SLVR STUD,0.0,,-0.0,Angry TAT,0.0,,-0.0,0.0
203,8,0.0,Robot,0.0,,-0.0,STRIPE Tee,0.0,,-0.0,,-0.0,Bunny,0.0,,-0.0,GLD GRILLS,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
204,10,0.0,Angel,0.0,,-0.0,CAMO PFA JCKT,0.0,,-0.0,Divine,0.0,WHT Unkept,0.0,Robotic Arms,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
205,12,0.0,Human,0.0,BLCK Surprised,0.0,GRDNT PFA JCKT,0.0,PNK ZK-BEADZ,0.0,,-0.0,BLND Quiff,0.0,,-0.0,,-0.0,PTRA Earring,0.0,,-0.0,,-0.0,,-0.0,0.0
206,10,0.0,Human,0.0,GRN,0.0,CLNX FRSH Shirt,0.0,,-0.0,,-0.0,BLCK Beanie,0.0,,-0.0,,-0.0,,-0.0,,-0.0,HRUS TAT,0.0,,-0.0,0.0
207,6,0.0,Robot,0.0,,-0.0,FLOOR Tee,0.0,,-0.0,,-0.0,Top Hat,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
208,8,0.0,Robot,0.0,,-0.0,WHT Utility Vest,0.0,,-0.0,,-0.0,RD Pilot,0.0,,-0.0,Wise Fancy Mustache,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
209,10,0.0,Robot,0.0,,-0.0,GRNDT Fur Coat,0.0,,-0.0,,-0.0,WHT Quiff,0.0,,-0.0,RNBW GRILLS,0.0,Cross Earring,0.0,,-0.0,,-0.0,,-0.0,0.0
210,10,0.0,Robot,0.0,,-0.0,STRIPE Tee,0.0,,-0.0,,-0.0,GRN Cyber Dreads,0.0,,-0.0,SMILE,0.0,,-0.0,Cyber Eye Patch,0.0,,-0.0,,-0.0,0.0
211,10,0.0,Human,0.0,BLU-PURP,0.0,LIME GANG,0.0,,-0.0,GLD STONED,0.0,BLCK Party Hat,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
212,10,0.0,Robot,0.0,,-0.0,BLCK BNDN Shirt,0.0,,-0.0,MK-BLCK,0.0,BLND Curtains,0.0,,-0.0,RNBW GRILLS,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
213,12,0.0,Human,0.0,PNK-BLU,0.0,CAMO PFA JCKT,0.0,SLVR CBLE,0.0,,-0.0,,-0.0,,-0.0,Angry,0.0,,-0.0,Cyborg V1,0.0,,-0.0,,-0.0,0.0
214,16,0.0,Human,0.0,RNBW,0.0,BLCK-BLK Waistcoat,0.0,,-0.0,MURAKAMI DRIP,0.0,BLU Braid,0.0,,-0.0,Organism M78.8,0.0,Cross Earring,0.0,,-0.0,SAD TAT,0.0,,-0.0,0.0
215,8,0.0,Robot,0.0,,-0.0,PNK HiTECH Gown,0.0,,-0.0,,-0.0,WHT Stylish,0.0,,-0.0,,-0.0,SLVR Round,0.0,,-0.0,,-0.0,,-0.0,0.0
216,12,0.0,Human,0.0,PURP,0.0,PNK ORNG Fur Coat,0.0,,-0.0,,-0.0,PNK BWLCUT,0.0,,-0.0,SMILE,0.0,,-0.0,,-0.0,STARZ TAT,0.0,,-0.0,0.0
217,12,0.0,Human,0.0,PURP,0.0,NEON HOODIE,0.0,,-0.0,,-0.0,FLME Head Scarf,0.0,,-0.0,,-0.0,,-0.0,BILLIONAIRE,0.0,Slash Scar,0.0,,-0.0,0.0
218,8,0.0,Robot,0.0,,-0.0,WHT BKR JCKT,0.0,,-0.0,MK1,0.0,RD Stylish,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
219,8,0.0,Robot,0.0,,-0.0,PNK ORNG Fur Coat,0.0,,-0.0,MK1,0.0,BLCK Spiked,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
220,10,0.0,Robot,0.0,,-0.0,V3 WHT SKL GRL,0.0,,-0.0,MK1,0.0,RD Pigtails,0.0,,-0.0,,-0.0,,-0.0,3D,0.0,,-0.0,,-0.0,0.0
221,14,0.0,Human,0.0,BLU,0.0,PURP Utility Vest,0.0,BLCK-RD ZK-BEADZ,0.0,,-0.0,CYBR DRDZ,0.0,,-0.0,TCTL SMILE,0.0,,-0.0,Assault Glasses,0.0,,-0.0,,-0.0,0.0
222,8,0.0,Robot,0.0,,-0.0,Blade Melt Tee,0.0,,-0.0,,-0.0,GRN Shape Up,0.0,,-0.0,,-0.0,SLVR STUD,0.0,,-0.0,,-0.0,,-0.0,0.0
223,8,0.0,Robot,0.0,,-0.0,CLNX FRSH Shirt,0.0,PURP Two Piece,0.0,,-0.0,BLU Shape Up,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
224,5,0.0,Human,0.0,GRN,0.0,IRI Tech JCKT,0.0,,-0.0,,-0.0,FLME SD Mask,0.0,Sword,0.0,,-0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
225,5,0.0,Robot,0.0,,-0.0,LIME GANG,0.0,,-0.0,MK-BLCK,0.0,BRWN Long,0.0,,-0.0,TRIP,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
226,7,0.0,Human,0.0,PNK-BLU,0.0,GM HOODIE,0.0,DRIP CHRM,0.0,,-0.0,MEDUZA,0.0,,-0.0,Romantico,0.0,,-0.0,,-0.0,BIRTHMRK,0.0,,-0.0,0.0
227,6,0.0,Human,0.0,BRWN,0.0,STRIPE Tee,0.0,PURP Two Piece,0.0,,-0.0,YU-BLCK,0.0,,-0.0,,-0.0,,-0.0,VSN Glasses,0.0,,-0.0,,-0.0,0.0
228,6,0.0,Angel,0.0,,-0.0,V1 WHT SKL GRL,0.0,GLD CBLE,0.0,Divine,0.0,BLU Hacker,0.0,,-0.0,Angry,0.0,,-0.0,,-0.0,,-0.0,,-0.0,0.0
229,7,0.0,Human,0.0,GRN Breezy,0.0,JELLYFISH BLW UP JCKT,0.0,,-0.0,MURAKAMI DRIP,0.0,YU-BLU,0.0,,-0.0,Romantico,0.0,,-0.0,,-0.0,BCODE TAT,0.0,,-0.0,0.0
230,8,0.0,Angel,0.0,,-0.0,WHT Jellyfish Tee,0.0,GLD G-Link,0.0,MURAKAMI DRIP,0.0,Cowboy,0.0,,-0.0,Jagged RNBW,0.0,,-0.0,Glass X,0.0,,-0.0,,-0.0,0.0
231,7,0.0,Robot,0.0,,-0.0,PURP CAMO PFA JCKT,0.0,Hi-TECH CBLE,0.0,MK1,0.0,WHT Ponytail,0.0,,-0.0,Bubble,0.0,SLVR Round,0.0,,-0.0,,-0.0,,-0.0,0.0
232,5,0.0,Human,0.0,PNK,0.0,Space PFA JCKT,0.0,,-0.0,,-0.0,BLU Curtains,0.0,,-0.0,,-0.0,,-0.0,Snow Storm,0.0,,-0.0,,-0.0,0.0
233,5,0.0,Human,0.0,PNK,0.0,BLU ORNG BNDN Shirt,0.0,,-0.0,,-0.0,YLLW Spiked,0.0,,-0.0,,-0.0,,-0.0,,-0.0,Scratch Scarz,0.0,,-0.0,0.0
234,4,0.0,Robot,0.0,,-0.0,ORNG FRSH Shirt,0.0,,-0.0,,-0.0,BLND Hairclip,0.0,,-0.0,,-0.0,,-0.0,Kawaii Patch,0.0,,-0.0,,-0.0,0.0
235,6,0.0,Human,0.0,YLLW,0.0,RFX Tee,0.0,,-0.0,,-0.0,WHT Unkept,0.0,,-0.0,SMILE,0.0,PTRA Earring,0.0,,-0.0,,-0.0,,-0.0,0.0
