asset_id,attribute_count,attribute_count_rarity_score,Earring_attribute,Earring_rarity_score,Background_attribute,Background_rarity_score,Fur_attribute,Fur_rarity_score,Clothes_attribute,Clothes_rarity_score,Mouth_attribute,Mouth_rarity_score,Eyes_attribute,Eyes_rarity_score,Hat_attribute,Hat_rarity_score,overall_rarity_score
119,7,5.310674455655868,Silver Stud,12.150668286755772,Blue,8.038585209003216,Gray,20.161290322580644,Hawaiian,35.3356890459364,Phoneme L,41.1522633744856,Angry,23.148148148148145,Beanie,17.301038062283737,162.59835690484937
120,7,5.310674455655868,Silver Hoop,11.312217194570135,Aquamarine,7.886435331230284,Brown,7.2992700729927,Work Vest,53.191489361702125,Bored Pizza,200.0,Heart,25.38071065989848,Sea Captain's Hat,32.67973856209151,343.0605356381411
121,6,1.8793459875963163,Gold Stud,22.779043280182233,Blue,8.038585209003216,Brown,7.2992700729927,,5.324813631522897,Bored Unshaven,6.447453255963895,Cyborg,92.59259259259258,Seaman's Hat,23.809523809523807,168.17062783937763
122,6,1.8793459875963163,Silver Stud,12.150668286755772,Orange,7.830853563038371,Pink,19.569471624266146,Service,70.4225352112676,Bored Cigarette,14.04494382022472,Heart,25.38071065989848,,4.440497335701599,155.719026488749
123,6,1.8793459875963163,,1.424298532972511,New Punk Blue,8.116883116883116,White,25.188916876574307,Black Holes T,48.78048780487805,Bored Cigar,82.64462809917356,Coins,20.876826722338205,Spinner Hat,55.24861878453038,244.16000592494643
124,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,White,25.188916876574307,Hawaiian,35.3356890459364,Bored Cigarette,14.04494382022472,Eyepatch,30.030030030030026,Short Mohawk,31.446540880503143,147.89677372084594
125,5,3.941663381947182,,1.424298532972511,Orange,7.830853563038371,Golden Brown,12.820512820512821,,5.324813631522897,Bored Cigarette,14.04494382022472,Coins,20.876826722338205,Army Hat,34.013605442176875,100.27751791473358
126,7,5.310674455655868,Silver Hoop,11.312217194570135,Army Green,8.045052292839904,Zombie,33.11258278145695,Navy Striped Tee,29.761904761904763,Grin,13.986013986013987,Coins,20.876826722338205,Safari,54.94505494505494,177.35032713983475
127,5,3.941663381947182,,1.424298532972511,Orange,7.830853563038371,Cream,15.723270440251572,,5.324813631522897,Grin,13.986013986013987,Crazy,24.57002457002457,S&m Hat,42.5531914893617,115.3541295951328
128,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,Gray,20.161290322580644,Leather Punk Jacket,65.35947712418302,Bored,4.401408450704225,Hypnotized,45.45454545454546,Trippy Captain's Hat,153.84615384615384,300.3207519868576
129,6,1.8793459875963163,,1.424298532972511,New Punk Blue,8.116883116883116,Pink,19.569471624266146,Tanktop,42.5531914893617,Rage,37.59398496240602,Bored,5.827505827505828,Baby's Bonnet,63.291139240506325,180.25582078149796
130,5,3.941663381947182,,1.424298532972511,Aquamarine,7.886435331230284,Pink,19.569471624266146,Vietnam Jacket,44.24778761061947,Bored,4.401408450704225,Bored,5.827505827505828,,4.440497335701599,91.73906809494724
131,5,3.941663381947182,,1.424298532972511,Gray,8.547008547008547,Dark Brown,7.396449704142013,Bone Necklace,48.78048780487805,Bored,4.401408450704225,Bored,5.827505827505828,,4.440497335701599,84.75931958485995
132,7,5.310674455655868,Silver Stud,12.150668286755772,Army Green,8.045052292839904,Red,21.09704641350211,Black Holes T,48.78048780487805,Bored Unshaven Kazoo,163.93442622950818,Wide Eyed,18.214936247723134,Girl's Hair Pink,95.23809523809523,372.77138696895827
133,5,3.941663381947182,,1.424298532972511,Aquamarine,7.886435331230284,Brown,7.2992700729927,Black Holes T,48.78048780487805,Bored Unshaven,6.447453255963895,Bored,5.827505827505828,,4.440497335701599,86.04761154319205
134,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Dark Brown,7.396449704142013,Sleeveless Logo T,69.44444444444444,Bored Unshaven,6.447453255963895,Laser Eyes,144.92753623188406,Halo,30.8641975308642,270.4287779807073
135,7,5.310674455655868,Gold Stud,22.779043280182233,Blue,8.038585209003216,Pink,19.569471624266146,Lumberjack Shirt,46.948356807511736,Bored,4.401408450704225,Sad,18.148820326678766,S&m Hat,42.5531914893617,167.74955164336387
136,5,3.941663381947182,,1.424298532972511,Blue,8.038585209003216,Tan,15.974440894568689,Hawaiian,35.3356890459364,Phoneme Vuh,30.030030030030026,Heart,25.38071065989848,,4.440497335701599,124.5659150900581
137,6,1.8793459875963163,,1.424298532972511,New Punk Blue,8.116883116883116,Death Bot,57.14285714285714,Tanktop,42.5531914893617,Bored,4.401408450704225,Crazy,24.57002457002457,Short Mohawk,31.446540880503143,171.53455017090272
138,7,5.310674455655868,Cross,67.11409395973155,Orange,7.830853563038371,Dark Brown,7.396449704142013,Bayc T Black,46.51162790697675,Phoneme Vuh,30.030030030030026,Bloodshot,11.82033096926714,Halo,30.8641975308642,206.87825811970592
139,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Zombie,33.11258278145695,Puffy Vest,44.052863436123346,Bored Unshaven,6.447453255963895,X Eyes,40.816326530612244,Army Hat,34.013605442176875,169.79152825974205
140,5,3.941663381947182,,1.424298532972511,Yellow,7.79423226812159,Cheetah,24.509803921568626,Sailor Shirt,35.2112676056338,Bored Unshaven,6.447453255963895,Eyepatch,30.030030030030026,,4.440497335701599,113.79924633193923
141,6,1.8793459875963163,Silver Hoop,11.312217194570135,Aquamarine,7.886435331230284,Cream,15.723270440251572,Hawaiian,35.3356890459364,Dumbfounded,19.801980198019802,Closed,14.04494382022472,,4.440497335701599,110.42437935353081
142,7,5.310674455655868,Gold Hoop,21.645021645021647,Blue,8.038585209003216,Blue,20.408163265306122,Black T,29.940119760479043,Bored,4.401408450704225,Sleepy,13.315579227696405,Bayc Hat Black,43.859649122807014,146.91920113667354
143,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Cream,15.723270440251572,Bayc T Red,71.42857142857143,Bored,4.401408450704225,Bored,5.827505827505828,Beanie,17.301038062283737,126.03049102272553
144,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,White,25.188916876574307,Toga,49.504950495049506,Phoneme Vuh,30.030030030030026,Wide Eyed,18.214936247723134,Fisherman's Hat,28.98550724637681,163.05883897936098
145,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,Black,8.136696501220504,Bone Necklace,48.78048780487805,Bored Unshaven,6.447453255963895,3d,20.449897750511248,Prussian Helmet,76.92307692307692,171.87211031925779
146,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Zombie,33.11258278145695,Sleeveless Logo T,69.44444444444444,Phoneme L,41.1522633744856,Laser Eyes,144.92753623188406,Faux Hawk,73.52941176470588,374.01689166455435
147,6,1.8793459875963163,Silver Hoop,11.312217194570135,Orange,7.830853563038371,Zombie,33.11258278145695,Black Holes T,48.78048780487805,Bored,4.401408450704225,Bored,5.827505827505828,,4.440497335701599,117.58489894545147
148,6,1.8793459875963163,Gold Stud,22.779043280182233,Aquamarine,7.886435331230284,Black,8.136696501220504,Striped Tee,24.154589371980677,Bored Cigar,82.64462809917356,Blindfold,37.87878787878788,,4.440497335701599,189.80002378587304
149,5,3.941663381947182,Silver Hoop,11.312217194570135,Orange,7.830853563038371,White,25.188916876574307,,5.324813631522897,Bored Cigarette,14.04494382022472,3d,20.449897750511248,,4.440497335701599,92.53380355409044
150,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Dark Brown,7.396449704142013,Cowboy Shirt,84.03361344537815,Bored,4.401408450704225,Bored,5.827505827505828,Sushi Chef Headband,53.475935828877,166.9855663241846
151,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Blue,20.408163265306122,Bone Tee,43.47826086956522,Bored Unshaven Cigarette,22.831050228310502,Blindfold,37.87878787878788,Seaman's Hat,23.809523809523807,160.2564391190709
152,7,5.310674455655868,Silver Stud,12.150668286755772,Army Green,8.045052292839904,Brown,7.2992700729927,Tanktop,42.5531914893617,Bored,4.401408450704225,Sad,18.148820326678766,Girl's Hair Pink,95.23809523809523,193.14718061308417
153,5,3.941663381947182,,1.424298532972511,Orange,7.830853563038371,Blue,20.408163265306122,Navy Striped Tee,29.761904761904763,Grin,13.986013986013987,Bored,5.827505827505828,,4.440497335701599,87.62090065439035
154,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Golden Brown,12.820512820512821,Toga,49.504950495049506,Bored,4.401408450704225,Bloodshot,11.82033096926714,Girl's Hair Short,66.66666666666667,156.56256621560908
155,7,5.310674455655868,Silver Hoop,11.312217194570135,Blue,8.038585209003216,Dmt,46.51162790697675,Leather Punk Jacket,65.35947712418302,Grin,13.986013986013987,Sunglasses,28.409090909090907,Vietnam Era Helmet,44.84304932735426,223.77073611284814
156,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,Golden Brown,12.820512820512821,Tanktop,42.5531914893617,Bored Unshaven,6.447453255963895,X Eyes,40.816326530612244,S&m Hat,42.5531914893617,156.32517366941957
157,6,1.8793459875963163,Silver Stud,12.150668286755772,Army Green,8.045052292839904,Dark Brown,7.396449704142013,Navy Striped Tee,29.761904761904763,Bored,4.401408450704225,Bored,5.827505827505828,,4.440497335701599,73.90283264715042
158,6,1.8793459875963163,Silver Hoop,11.312217194570135,Purple,7.733952049497293,Dark Brown,7.396449704142013,Black T,29.940119760479043,Bored Unshaven,6.447453255963895,Bored,5.827505827505828,,4.440497335701599,74.97754111545612
159,4,39.37007874015748,,1.424298532972511,Aquamarine,7.886435331230284,Zombie,33.11258278145695,,5.324813631522897,Bored,4.401408450704225,Sad,18.148820326678766,,4.440497335701599,114.10893513042473
160,5,3.941663381947182,,1.424298532972511,Blue,8.038585209003216,Dark Brown,7.396449704142013,,5.324813631522897,Bored,4.401408450704225,X Eyes,40.816326530612244,Short Mohawk,31.446540880503143,102.79008632140744
161,5,3.941663381947182,,1.424298532972511,Yellow,7.79423226812159,Black,8.136696501220504,,5.324813631522897,Grin,13.986013986013987,Sad,18.148820326678766,Commie Hat,32.89473684210526,91.6512754705827
162,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,Noise,64.51612903225806,Wool Turtleneck,41.666666666666664,Jovial,33.78378378378378,Bloodshot,11.82033096926714,Spinner Hat,55.24861878453038,218.37775896607806
163,6,1.8793459875963163,,1.424298532972511,Aquamarine,7.886435331230284,Zombie,33.11258278145695,Striped Tee,24.154589371980677,Bored Unshaven,6.447453255963895,Heart,25.38071065989848,Bayc Flipped Brim,43.29004329004329,143.5754592111424
164,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,White,25.188916876574307,Bone Tee,43.47826086956522,Bored,4.401408450704225,Wide Eyed,18.214936247723134,Fez,26.525198938992045,128.90659817224935
165,6,1.8793459875963163,,1.424298532972511,Purple,7.733952049497293,Cream,15.723270440251572,Tuxedo Tee,42.5531914893617,Bored Unshaven,6.447453255963895,Robot,28.57142857142857,Beanie,17.301038062283737,121.63397838935559
166,7,5.310674455655868,Silver Hoop,11.312217194570135,Army Green,8.045052292839904,Pink,19.569471624266146,Black T,29.940119760479043,Phoneme Wah,61.34969325153375,Angry,23.148148148148145,Sushi Chef Headband,53.475935828877,212.15131255637
167,7,5.310674455655868,Silver Hoop,11.312217194570135,Yellow,7.79423226812159,Black,8.136696501220504,Puffy Vest,44.052863436123346,Bored,4.401408450704225,Coins,20.876826722338205,Irish Boho,44.44444444444444,146.32936347317832
168,7,5.310674455655868,Silver Hoop,11.312217194570135,Army Green,8.045052292839904,Black,8.136696501220504,Tanktop,42.5531914893617,Phoneme  ooo,39.21568627450981,Sad,18.148820326678766,Fisherman's Hat,28.98550724637681,161.7078457812135
169,6,1.8793459875963163,,1.424298532972511,Blue,8.038585209003216,White,25.188916876574307,Smoking Jacket,45.24886877828054,Dumbfounded,19.801980198019802,Bored,5.827505827505828,Faux Hawk,73.52941176470588,180.9389131746584
170,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Cream,15.723270440251572,Guayabera,43.10344827586207,Phoneme  ooo,39.21568627450981,Heart,25.38071065989848,Sea Captain's Hat,32.67973856209151,167.45155102602217
171,5,3.941663381947182,,1.424298532972511,Yellow,7.79423226812159,Brown,7.2992700729927,Service,70.4225352112676,Bored Unshaven,6.447453255963895,Closed,14.04494382022472,,4.440497335701599,115.81489387919179
172,5,3.941663381947182,,1.424298532972511,Yellow,7.79423226812159,Black,8.136696501220504,,5.324813631522897,Bored Unshaven,6.447453255963895,Bloodshot,11.82033096926714,Bayc Flipped Brim,43.29004329004329,88.17953183105902
173,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,Blue,20.408163265306122,Guayabera,43.10344827586207,Bored,4.401408450704225,Bored,5.827505827505828,Bayc Flipped Brim,43.29004329004329,128.12844589811195
174,7,5.310674455655868,Gold Hoop,21.645021645021647,Aquamarine,7.886435331230284,Pink,19.569471624266146,Black Holes T,48.78048780487805,Rage,37.59398496240602,Bloodshot,11.82033096926714,Bowler,38.167938931297705,190.77434572402285
175,6,1.8793459875963163,Silver Hoop,11.312217194570135,Aquamarine,7.886435331230284,Black,8.136696501220504,Service,70.4225352112676,Bored,4.401408450704225,Scumbag,42.918454935622314,,4.440497335701599,151.397590947913
176,6,1.8793459875963163,,1.424298532972511,Yellow,7.79423226812159,Black,8.136696501220504,Puffy Vest,44.052863436123346,Phoneme  ooo,39.21568627450981,Coins,20.876826722338205,Bowler,38.167938931297705,161.54788865417999
177,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Dark Brown,7.396449704142013,Blue Dress,105.26315789473685,Grin,13.986013986013987,Heart,25.38071065989848,Sushi Chef Headband,53.475935828877,216.85096488707705
178,7,5.310674455655868,Silver Hoop,11.312217194570135,Aquamarine,7.886435331230284,Tan,15.974440894568689,Puffy Vest,44.052863436123346,Bored Unshaven,6.447453255963895,Sleepy,13.315579227696405,Girl's Hair Pink,95.23809523809523,199.53775903390385
179,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Blue,20.408163265306122,Bayc T Black,46.51162790697675,Bored,4.401408450704225,Sad,18.148820326678766,Bowler,38.167938931297705,138.98665569437227
180,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Cream,15.723270440251572,Biker Vest,39.52569169960474,Bored Cigarette,14.04494382022472,Zombie,32.467532467532465,Seaman's Hat,23.809523809523807,137.42161530471466
181,6,1.8793459875963163,Silver Stud,12.150668286755772,Aquamarine,7.886435331230284,Dmt,46.51162790697675,Leather Punk Jacket,65.35947712418302,Bored,4.401408450704225,Crazy,24.57002457002457,,4.440497335701599,167.19948499317252
182,6,1.8793459875963163,,1.424298532972511,Army Green,8.045052292839904,Black,8.136696501220504,Lumberjack Shirt,46.948356807511736,Bored,4.401408450704225,Bloodshot,11.82033096926714,Seaman's Hat,23.809523809523807,106.46501335163613
183,6,1.8793459875963163,Gold Stud,22.779043280182233,Yellow,7.79423226812159,Brown,7.2992700729927,Bone Tee,43.47826086956522,Bored,4.401408450704225,Sleepy,13.315579227696405,,4.440497335701599,105.38763749256027
184,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,White,25.188916876574307,Rainbow Suspenders,74.07407407407408,Bored Unshaven,6.447453255963895,X Eyes,40.816326530612244,Prussian Helmet,76.92307692307692,235.30050072787878
185,6,1.8793459875963163,,1.424298532972511,Orange,7.830853563038371,Zombie,33.11258278145695,Cowboy Shirt,84.03361344537815,Bored Cigarette,14.04494382022472,Blue Beams,196.078431372549,Fez,26.525198938992045,364.92926844220807
186,6,1.8793459875963163,,1.424298532972511,Gray,8.547008547008547,Golden Brown,12.820512820512821,Wool Turtleneck,41.666666666666664,Bored,4.401408450704225,Closed,14.04494382022472,Army Hat,34.013605442176875,118.79779026786267
187,7,5.310674455655868,Silver Hoop,11.312217194570135,Purple,7.733952049497293,Dmt,46.51162790697675,Biker Vest,39.52569169960474,Bored Unshaven,6.447453255963895,Bloodshot,11.82033096926714,Halo,30.8641975308642,159.52614506240002
188,7,5.310674455655868,Silver Hoop,11.312217194570135,Gray,8.547008547008547,White,25.188916876574307,Prom Dress,97.08737864077669,Bored,4.401408450704225,Sleepy,13.315579227696405,Fisherman's Hat,28.98550724637681,194.148690639363
189,6,1.8793459875963163,Cross,67.11409395973155,Army Green,8.045052292839904,White,25.188916876574307,,5.324813631522897,Bored Unshaven,6.447453255963895,Closed,14.04494382022472,Prussian Helmet,76.92307692307692,204.9676967475305
190,5,3.941663381947182,,1.424298532972511,Yellow,7.79423226812159,Brown,7.2992700729927,,5.324813631522897,Bored,4.401408450704225,Bored,5.827505827505828,Girl's Hair Short,66.66666666666667,102.67985883243361
191,5,3.941663381947182,,1.424298532972511,New Punk Blue,8.116883116883116,Dark Brown,7.396449704142013,,5.324813631522897,Bored,4.401408450704225,3d,20.449897750511248,Halo,30.8641975308642,81.9196120995474
192,4,39.37007874015748,,1.424298532972511,Yellow,7.79423226812159,Dark Brown,7.396449704142013,,5.324813631522897,Phoneme Vuh,30.030030030030026,Bored,5.827505827505828,,4.440497335701599,101.60790607015394
193,5,3.941663381947182,,1.424298532972511,Gray,8.547008547008547,Cream,15.723270440251572,Bone Necklace,48.78048780487805,Rage,37.59398496240602,Laser Eyes,144.92753623188406,,4.440497335701599,265.37874723704954
194,5,3.941663381947182,,1.424298532972511,Purple,7.733952049497293,Brown,7.2992700729927,Black T,29.940119760479043,Dumbfounded,19.801980198019802,Bloodshot,11.82033096926714,,4.440497335701599,86.40211230087726
195,6,1.8793459875963163,Gold Hoop,21.645021645021647,Blue,8.038585209003216,Zombie,33.11258278145695,Work Vest,53.191489361702125,Bored Cigarette,14.04494382022472,Bored,5.827505827505828,,4.440497335701599,142.1799719682124
196,6,1.8793459875963163,Silver Hoop,11.312217194570135,Gray,8.547008547008547,Death Bot,57.14285714285714,,5.324813631522897,Bored Cigarette,14.04494382022472,Bored,5.827505827505828,Seaman's Hat,23.809523809523807,127.88821596080939
